Fecha,Generación Total [MW],Exportación [MW],Importación [MW],Demanda Total [MW]
5/04/2019 12:30,6658.3407,0,0,6658.3407
5/04/2019 12:45,6566.39324,0,0,6566.39324
5/04/2019 13:00,6561.02719,0,0,6561.02719
5/04/2019 13:15,6480.85692,0,0,6480.85692
5/04/2019 13:30,6460.43714,0,0,6460.43714
5/04/2019 13:45,6445.44139,0,0,6445.44139
5/04/2019 14:00,6526.74023,0,0,6526.74023
5/04/2019 14:15,6600.03716,0,0,6600.03716
5/04/2019 14:30,6612.44098,0,0,6612.44098
5/04/2019 14:45,6677.18794,0,0,6677.18794
5/04/2019 15:00,6659.09426,0,0,6659.09426
5/04/2019 15:15,6656.17724,0,0,6656.17724
5/04/2019 15:30,6692.59235,0,0,6692.59235
5/04/2019 15:45,6647.98921,0,0,6647.98921
5/04/2019 16:00,6674.18142,0,0,6674.18142
5/04/2019 16:15,6612.69017,0,0,6612.69017
5/04/2019 16:30,6591.33733,0,0,6591.33733
5/04/2019 16:45,6574.82446,0,0,6574.82446
5/04/2019 17:00,6543.63927,0,0,6543.63927
5/04/2019 17:15,6486.93722,0,0,6486.93722
5/04/2019 17:30,6456.04727,0,0,6456.04727
5/04/2019 17:45,6409.87386,0,0,6409.87386
5/04/2019 18:00,6370.28543,0,0,6370.28543
5/04/2019 18:15,6364.58768,0,0,6364.58768
5/04/2019 18:30,6523.23435,0,0,6523.23435
5/04/2019 18:45,6686.17282,0,0,6686.17282
5/04/2019 19:00,6723.35121,0,0,6723.35121
5/04/2019 19:15,6712.48452,0,0,6712.48452
5/04/2019 19:30,6699.52076,0,0,6699.52076
5/04/2019 19:45,6653.46363,0,0,6653.46363
5/04/2019 20:00,6632.52571,0,0,6632.52571
5/04/2019 20:15,6598.13128,0,0,6598.13128
5/04/2019 20:30,6596.594,0,0,6596.594
5/04/2019 20:45,6592.08227,0,0,6592.08227
5/04/2019 21:00,6565.54288,0,0,6565.54288
5/04/2019 21:15,6530.41633,0,0,6530.41633
5/04/2019 21:30,6468.74329,0,0,6468.74329
5/04/2019 21:45,6437.83102,0,0,6437.83102
5/04/2019 22:00,6387.67803,0,0,6387.67803
5/04/2019 22:15,6334.19768,0,0,6334.19768
5/04/2019 22:30,6251.62762,0,0,6251.62762
5/04/2019 22:45,6208.04413,0,0,6208.04413
5/04/2019 23:00,6155.36642,0,0,6155.36642
5/04/2019 23:15,6083.39731,0,0,6083.39731
5/04/2019 23:30,6011.92359,0,0,6011.92359
5/04/2019 23:45,5878.59231,0,0,5878.59231
6/04/2019 00:00,5817.00365,0,0,5817.00365
6/04/2019 00:15,5774.96648,0,0,5774.96648
6/04/2019 00:30,5623.66616,0,0,5623.66616
6/04/2019 00:45,5619.65475,0,0,5619.65475
6/04/2019 01:00,5574.53758,0,0,5574.53758
6/04/2019 01:15,5489.85613,0,0,5489.85613
6/04/2019 01:30,5473.6617,0,0,5473.6617
6/04/2019 01:45,5420.57783,0,0,5420.57783
6/04/2019 02:00,5325.33374,0,0,5325.33374
6/04/2019 02:15,5314.3531,0,0,5314.3531
6/04/2019 02:30,5339.01439,0,0,5339.01439
6/04/2019 02:45,5327.33232,0,0,5327.33232
6/04/2019 03:00,5348.40458,0,0,5348.40458
6/04/2019 03:15,5307.02322,0,0,5307.02322
6/04/2019 03:30,5311.8507,0,0,5311.8507
6/04/2019 03:45,5242.31164,0,0,5242.31164
6/04/2019 04:00,5228.8527,0,0,5228.8527
6/04/2019 04:15,5243.53057,0,0,5243.53057
6/04/2019 04:30,5259.82082,0,0,5259.82082
6/04/2019 04:45,5296.38282,0,0,5296.38282
6/04/2019 05:00,5350.95113,0,0,5350.95113
6/04/2019 05:15,5333.25652,0,0,5333.25652
6/04/2019 05:30,5272.06963,0,0,5272.06963
6/04/2019 05:45,5420.27251,0,0,5420.27251
6/04/2019 06:00,5449.36299,0,0,5449.36299
6/04/2019 06:15,5433.28425,0,0,5433.28425
6/04/2019 06:30,5447.40112,0,0,5447.40112
6/04/2019 06:45,5389.6049,0,0,5389.6049
6/04/2019 07:00,5353.32354,0,0,5353.32354
6/04/2019 07:15,5378.88188,0,0,5378.88188
6/04/2019 07:30,5530.19462,0,0,5530.19462
6/04/2019 07:45,5587.07207,0,0,5587.07207
6/04/2019 08:00,5697.75505,0,0,5697.75505
6/04/2019 08:15,5795.12866,0,0,5795.12866
6/04/2019 08:30,5936.91601,0,0,5936.91601
6/04/2019 08:45,6019.64712,0,0,6019.64712
6/04/2019 09:00,6033.39876,0,0,6033.39876
6/04/2019 09:15,6144.4774,0,0,6144.4774
6/04/2019 09:30,6236.03296,0,0,6236.03296
6/04/2019 09:45,6267.70394,0,0,6267.70394
6/04/2019 10:00,6352.7264,0,0,6352.7264
6/04/2019 10:15,6312.08492,0,0,6312.08492
6/04/2019 10:30,6382.11022,0,0,6382.11022
6/04/2019 10:45,6418.2336,0,0,6418.2336
6/04/2019 11:00,6465.97018,0,0,6465.97018
6/04/2019 11:15,6467.6775,0,0,6467.6775
6/04/2019 11:30,6534.95177,0,0,6534.95177
6/04/2019 11:45,6539.07419,0,0,6539.07419
6/04/2019 12:00,6600.27008,0,0,6600.27008
6/04/2019 12:15,6518.77974,0,0,6518.77974
6/04/2019 12:30,6466.13224,0,0,6466.13224
6/04/2019 12:45,6435.99154,0,0,6435.99154
6/04/2019 13:00,6408.53797,0,0,6408.53797
6/04/2019 13:15,6343.33126,0,0,6343.33126
6/04/2019 13:30,6394.7026,0,0,6394.7026
6/04/2019 13:45,6344.52034,0,0,6344.52034
6/04/2019 14:00,6276.66784,0,0,6276.66784
6/04/2019 14:15,6332.9387,0,0,6332.9387
6/04/2019 14:30,6273.43189,0,0,6273.43189
6/04/2019 14:45,6347.48725,0,0,6347.48725
6/04/2019 15:00,6339.8968,0,0,6339.8968
6/04/2019 15:15,6331.25041,0,0,6331.25041
6/04/2019 15:30,6309.85047,0,0,6309.85047
6/04/2019 15:45,6276.55212,0,0,6276.55212
6/04/2019 16:00,6257.21836,0,0,6257.21836
6/04/2019 16:15,6236.7186,0,0,6236.7186
6/04/2019 16:30,6233.79077,0,0,6233.79077
6/04/2019 16:45,6209.44518,0,0,6209.44518
6/04/2019 17:00,6231.79253,0,0,6231.79253
6/04/2019 17:15,6198.75997,0,0,6198.75997
6/04/2019 17:30,6226.0312,0,0,6226.0312
6/04/2019 17:45,6205.75587,0,0,6205.75587
6/04/2019 18:00,6255.32621,0,0,6255.32621
6/04/2019 18:15,6244.46644,0,0,6244.46644
6/04/2019 18:30,6504.54104,0,0,6504.54104
6/04/2019 18:45,6641.31956,0,0,6641.31956
6/04/2019 19:00,6685.1222,0,0,6685.1222
6/04/2019 19:15,6639.90729,0,0,6639.90729
6/04/2019 19:30,6629.93909,0,0,6629.93909
6/04/2019 19:45,6610.08249,0,0,6610.08249
6/04/2019 20:00,6597.80452,0,0,6597.80452
6/04/2019 20:15,6584.16405,0,0,6584.16405
6/04/2019 20:30,6566.40672,0,0,6566.40672
6/04/2019 20:45,6553.61045,0,0,6553.61045
6/04/2019 21:00,6588.90637,0,0,6588.90637
6/04/2019 21:15,6588.55269,0,0,6588.55269
6/04/2019 21:30,6502.18308,0,0,6502.18308
6/04/2019 21:45,6480.29227,0,0,6480.29227
6/04/2019 22:00,6450.67558,0,0,6450.67558
6/04/2019 22:15,6340.72294,0,0,6340.72294
6/04/2019 22:30,6303.05391,0,0,6303.05391
6/04/2019 22:45,6197.54554,0,0,6197.54554
6/04/2019 23:00,6065.63838,0,0,6065.63838
6/04/2019 23:15,5984.82961,0,0,5984.82961
6/04/2019 23:30,5939.34936,0,0,5939.34936
6/04/2019 23:45,5873.53018,0,0,5873.53018
7/04/2019 00:00,5825.66537,0,0,5825.66537
7/04/2019 00:15,5747.1413,0,0,5747.1413
7/04/2019 00:30,5709.28219,0,0,5709.28219
7/04/2019 00:45,5590.16531,0,0,5590.16531
7/04/2019 01:00,5544.74646,0,0,5544.74646
7/04/2019 01:15,5442.13634,0,0,5442.13634
7/04/2019 01:30,5418.21965,0,0,5418.21965
7/04/2019 01:45,5371.4396,0,0,5371.4396
7/04/2019 02:00,5337.62833,0,0,5337.62833
7/04/2019 02:15,5292.14997,0,0,5292.14997
7/04/2019 02:30,5284.33898,0,0,5284.33898
7/04/2019 02:45,5258.08578,0,0,5258.08578
7/04/2019 03:00,5209.41458,0,0,5209.41458
7/04/2019 03:15,5183.80321,0,0,5183.80321
7/04/2019 03:30,5162.44664,0,0,5162.44664
7/04/2019 03:45,5156.46341,0,0,5156.46341
7/04/2019 04:00,5138.50579,0,0,5138.50579
7/04/2019 04:15,5183.05309,0,0,5183.05309
7/04/2019 04:30,5171.30489,0,0,5171.30489
7/04/2019 04:45,5183.10063,0,0,5183.10063
7/04/2019 05:00,5158.94624,0,0,5158.94624
7/04/2019 05:15,5200.96328,0,0,5200.96328
7/04/2019 05:30,5167.12433,0,0,5167.12433
7/04/2019 05:45,5213.72675,0,0,5213.72675
7/04/2019 06:00,5168.26176,0,0,5168.26176
7/04/2019 06:15,5133.12969,0,0,5133.12969
7/04/2019 06:30,5024.59011,0,0,5024.59011
7/04/2019 06:45,4973.6897,0,0,4973.6897
7/04/2019 07:00,4901.7852,0,0,4901.7852
7/04/2019 07:15,4919.533,0,0,4919.533
7/04/2019 07:30,4909.00172,0,0,4909.00172
7/04/2019 07:45,4992.48999,0,0,4992.48999
7/04/2019 08:00,5029.91094,0,0,5029.91094
7/04/2019 08:15,5078.05842,0,0,5078.05842
7/04/2019 08:30,5139.45298,0,0,5139.45298
7/04/2019 08:45,5235.27731,0,0,5235.27731
7/04/2019 09:00,5299.81863,0,0,5299.81863
7/04/2019 09:15,5359.9628,0,0,5359.9628
7/04/2019 09:30,5414.702,0,0,5414.702
7/04/2019 09:45,5437.35193,0,0,5437.35193
7/04/2019 10:00,5529.49681,0,0,5529.49681
7/04/2019 10:15,5513.11636,0,0,5513.11636
7/04/2019 10:30,5574.73657,0,0,5574.73657
7/04/2019 10:45,5598.98381,0,0,5598.98381
7/04/2019 11:00,5615.81644,0,0,5615.81644
7/04/2019 11:15,5676.53511,0,0,5676.53511
7/04/2019 11:30,5692.20045,0,0,5692.20045
7/04/2019 11:45,5699.79198,0,0,5699.79198
7/04/2019 12:00,5666.26395,0,0,5666.26395
7/04/2019 12:15,5701.63879,0,0,5701.63879
7/04/2019 12:30,5700.10612,0,0,5700.10612
7/04/2019 12:45,5714.11874,0,0,5714.11874
7/04/2019 13:00,5663.65692,0,0,5663.65692
7/04/2019 13:15,5661.14782,0,0,5661.14782
7/04/2019 13:30,5648.49498,0,0,5648.49498
7/04/2019 13:45,5630.07025,0,0,5630.07025
7/04/2019 14:00,5651.43225,0,0,5651.43225
7/04/2019 14:15,5635.43146,0,0,5635.43146
7/04/2019 14:30,5653.76844,0,0,5653.76844
7/04/2019 14:45,5570.64192,0,0,5570.64192
7/04/2019 15:00,5537.45526,0,0,5537.45526
7/04/2019 15:15,5556.81189,0,0,5556.81189
7/04/2019 15:30,5572.25748,0,0,5572.25748
7/04/2019 15:45,5488.74533,0,0,5488.74533
7/04/2019 16:00,5462.18949,0,0,5462.18949
7/04/2019 16:15,5464.31956,0,0,5464.31956
7/04/2019 16:30,5515.32784,0,0,5515.32784
7/04/2019 16:45,5506.85724,0,0,5506.85724
7/04/2019 17:00,5537.74487,0,0,5537.74487
7/04/2019 17:15,5551.66392,0,0,5551.66392
7/04/2019 17:30,5604.91038,0,0,5604.91038
7/04/2019 17:45,5643.30909,0,0,5643.30909
7/04/2019 18:00,5770.22286,0,0,5770.22286
7/04/2019 18:15,5946.53177,0,0,5946.53177
7/04/2019 18:30,6245.56472,0,0,6245.56472
7/04/2019 18:45,6402.43291,0,0,6402.43291
7/04/2019 19:00,6445.21936,0,0,6445.21936
7/04/2019 19:15,6477.353,0,0,6477.353
7/04/2019 19:30,6465.54451,0,0,6465.54451
7/04/2019 19:45,6475.33299,0,0,6475.33299
7/04/2019 20:00,6465.46982,0,0,6465.46982
7/04/2019 20:15,6466.34221,0,0,6466.34221
7/04/2019 20:30,6462.51374,0,0,6462.51374
7/04/2019 20:45,6479.13986,0,0,6479.13986
7/04/2019 21:00,6443.97133,0,0,6443.97133
7/04/2019 21:15,6359.90499,0,0,6359.90499
7/04/2019 21:30,6285.44615,0,0,6285.44615
7/04/2019 21:45,6231.36185,0,0,6231.36185
7/04/2019 22:00,6150.49403,0,0,6150.49403
7/04/2019 22:15,6044.03612,0,0,6044.03612
7/04/2019 22:30,5925.43966,0,0,5925.43966
7/04/2019 22:45,5805.20006,0,0,5805.20006
7/04/2019 23:00,5703.59757,0,0,5703.59757
7/04/2019 23:15,5590.49246,0,0,5590.49246
7/04/2019 23:30,5508.93949,0,0,5508.93949
7/04/2019 23:45,5412.24475,0,0,5412.24475
8/04/2019 00:00,5335.03723,0,0,5335.03723
8/04/2019 00:15,5230.86749,0,0,5230.86749
8/04/2019 00:30,5164.14737,0,0,5164.14737
8/04/2019 00:45,5136.90364,0,0,5136.90364
8/04/2019 01:00,5137.27192,0,0,5137.27192
8/04/2019 01:15,5044.37995,0,0,5044.37995
8/04/2019 01:30,5019.05087,0,0,5019.05087
8/04/2019 01:45,5008.71662,0,0,5008.71662
8/04/2019 02:00,4963.41094,0,0,4963.41094
8/04/2019 02:15,4980.71781,0,0,4980.71781
8/04/2019 02:30,4938.52753,0,0,4938.52753
8/04/2019 02:45,4959.86695,0,0,4959.86695
8/04/2019 03:00,4922.42078,0,0,4922.42078
8/04/2019 03:15,4929.78727,0,0,4929.78727
8/04/2019 03:30,4923.07791,0,0,4923.07791
8/04/2019 03:45,4898.59415,0,0,4898.59415
8/04/2019 04:00,4946.27314,0,0,4946.27314
8/04/2019 04:15,4907.13738,0,0,4907.13738
8/04/2019 04:30,4986.44929,0,0,4986.44929
8/04/2019 04:45,4993.52728,0,0,4993.52728
8/04/2019 05:00,5043.71337,0,0,5043.71337
8/04/2019 05:15,5083.05287,0,0,5083.05287
8/04/2019 05:30,5130.61441,0,0,5130.61441
8/04/2019 05:45,5215.60274,0,0,5215.60274
8/04/2019 06:00,5312.42251,0,0,5312.42251
8/04/2019 06:15,5435.16917,0,0,5435.16917
8/04/2019 06:30,5505.81423,0,0,5505.81423
8/04/2019 06:45,5576.47509,0,0,5576.47509
8/04/2019 07:00,5563.44892,0,0,5563.44892
8/04/2019 07:15,5630.31563,0,0,5630.31563
8/04/2019 07:30,5620.20213,0,0,5620.20213
8/04/2019 07:45,5696.94681,0,0,5696.94681
8/04/2019 08:00,5705.81699,0,0,5705.81699
8/04/2019 08:15,5883.68139,0,0,5883.68139
8/04/2019 08:30,6028.14409,0,0,6028.14409
8/04/2019 08:45,6121.99544,0,0,6121.99544
8/04/2019 09:00,6201.84444,0,0,6201.84444
8/04/2019 09:15,6270.81673,0,0,6270.81673
8/04/2019 09:30,6325.71489,0,0,6325.71489
8/04/2019 09:45,6360.63093,0,0,6360.63093
8/04/2019 10:00,6444.75049,0,0,6444.75049
8/04/2019 10:15,6489.37072,0,0,6489.37072
8/04/2019 10:30,6569.82332,0,0,6569.82332
8/04/2019 10:45,6560.6563,0,0,6560.6563
8/04/2019 11:00,6619.37677,0,0,6619.37677
8/04/2019 11:15,6640.84241,0,0,6640.84241
8/04/2019 11:30,6710.47748,0,0,6710.47748
8/04/2019 11:45,6706.85262,0,0,6706.85262
8/04/2019 12:00,6625.50507,0,0,6625.50507
8/04/2019 12:15,6574.86011,0,0,6574.86011
8/04/2019 12:30,6598.70289,0,0,6598.70289
8/04/2019 12:45,6512.2691,0,0,6512.2691
8/04/2019 13:00,6497.89719,0,0,6497.89719
8/04/2019 13:15,6433.13538,0,0,6433.13538
8/04/2019 13:30,6397.6336,0,0,6397.6336
8/04/2019 13:45,6450.9956,0,0,6450.9956
8/04/2019 14:00,6449.69991,0,0,6449.69991
8/04/2019 14:15,6556.54887,0,0,6556.54887
8/04/2019 14:30,6619.64085,0,0,6619.64085
8/04/2019 14:45,6646.90456,0,0,6646.90456
8/04/2019 15:00,6686.15826,0,0,6686.15826
8/04/2019 15:15,6647.19487,0,0,6647.19487
8/04/2019 15:30,6672.62796,0,0,6672.62796
8/04/2019 15:45,6677.70616,0,0,6677.70616
8/04/2019 16:00,6649.9286,0,0,6649.9286
8/04/2019 16:15,6644.60758,0,0,6644.60758
8/04/2019 16:30,6600.71719,0,0,6600.71719
8/04/2019 16:45,6603.92117,0,0,6603.92117
8/04/2019 17:00,6551.46717,0,0,6551.46717
8/04/2019 17:15,6431.99185,0,0,6431.99185
8/04/2019 17:30,6400.99068,0,0,6400.99068
8/04/2019 17:45,6397.64554,0,0,6397.64554
8/04/2019 18:00,6347.00582,0,0,6347.00582
8/04/2019 18:15,6389.76848,0,0,6389.76848
8/04/2019 18:30,6637.79319,0,0,6637.79319
8/04/2019 18:45,6725.0036,0,0,6725.0036
8/04/2019 19:00,6755.39348,0,0,6755.39348
8/04/2019 19:15,6756.58246,0,0,6756.58246
8/04/2019 19:30,6764.92794,0,0,6764.92794
8/04/2019 19:45,6730.8722,0,0,6730.8722
8/04/2019 20:00,6709.25584,0,0,6709.25584
8/04/2019 20:15,6672.70037,0,0,6672.70037
8/04/2019 20:30,6655.91297,0,0,6655.91297
8/04/2019 20:45,6638.33039,0,0,6638.33039
8/04/2019 21:00,6612.25926,0,0,6612.25926
8/04/2019 21:15,6627.70142,0,0,6627.70142
8/04/2019 21:30,6596.82119,0,0,6596.82119
8/04/2019 21:45,6565.84417,0,0,6565.84417
8/04/2019 22:00,6508.46803,0,0,6508.46803
8/04/2019 22:15,6442.01474,0,0,6442.01474
8/04/2019 22:30,6345.32174,0,0,6345.32174
8/04/2019 22:45,6255.04308,0,0,6255.04308
8/04/2019 23:00,6124.35733,0,0,6124.35733
8/04/2019 23:15,5996.60039,0,0,5996.60039
8/04/2019 23:30,5913.01502,0,0,5913.01502
8/04/2019 23:45,5809.51563,0,0,5809.51563
9/04/2019 00:00,5714.0905,0,0,5714.0905
9/04/2019 00:15,5618.91219,0,0,5618.91219
9/04/2019 00:30,5554.60514,0,0,5554.60514
9/04/2019 00:45,5502.44837,0,0,5502.44837
9/04/2019 01:00,5432.98484,0,0,5432.98484
9/04/2019 01:15,5382.34642,0,0,5382.34642
9/04/2019 01:30,5341.58343,0,0,5341.58343
9/04/2019 01:45,5294.28169,0,0,5294.28169
9/04/2019 02:00,5266.53872,0,0,5266.53872
9/04/2019 02:15,5265.14383,0,0,5265.14383
9/04/2019 02:30,5211.42422,0,0,5211.42422
9/04/2019 02:45,5197.00993,0,0,5197.00993
9/04/2019 03:00,5226.8721,0,0,5226.8721
9/04/2019 03:15,5197.55654,0,0,5197.55654
9/04/2019 03:30,5211.09623,0,0,5211.09623
9/04/2019 03:45,5223.07674,0,0,5223.07674
9/04/2019 04:00,5188.80765,0,0,5188.80765
9/04/2019 04:15,5231.58917,0,0,5231.58917
9/04/2019 04:30,5251.89229,0,0,5251.89229
9/04/2019 04:45,5312.06959,0,0,5312.06959
9/04/2019 05:00,5369.85945,0,0,5369.85945
9/04/2019 05:15,5390.81222,0,0,5390.81222
9/04/2019 05:30,5460.91257,0,0,5460.91257
9/04/2019 05:45,5507.04389,0,0,5507.04389
9/04/2019 06:00,5540.70832,0,0,5540.70832
9/04/2019 06:15,5637.47622,0,0,5637.47622
9/04/2019 06:30,5689.62337,0,0,5689.62337
9/04/2019 06:45,5750.60359,0,0,5750.60359
9/04/2019 07:00,5740.6546,0,0,5740.6546
9/04/2019 07:15,5788.70358,0,0,5788.70358
9/04/2019 07:30,5786.41141,0,0,5786.41141
9/04/2019 07:45,5785.21278,0,0,5785.21278
9/04/2019 08:00,5803.89304,0,0,5803.89304
9/04/2019 08:15,5880.04817,0,0,5880.04817
9/04/2019 08:30,5987.77621,0,0,5987.77621
9/04/2019 08:45,6056.23508,0,0,6056.23508
9/04/2019 09:00,6152.05237,0,0,6152.05237
9/04/2019 09:15,6252.70331,0,0,6252.70331
9/04/2019 09:30,6264.84334,0,0,6264.84334
9/04/2019 09:45,6279.68115,0,0,6279.68115
9/04/2019 10:00,6345.72395,0,0,6345.72395
9/04/2019 10:15,6335.86599,0,0,6335.86599
9/04/2019 10:30,6379.77072,0,0,6379.77072
9/04/2019 10:45,6342.07378,0,0,6342.07378
9/04/2019 11:00,6380.26852,0,0,6380.26852
9/04/2019 11:15,6424.60417,0,0,6424.60417
9/04/2019 11:30,6449.14956,0,0,6449.14956
9/04/2019 11:45,6461.12312,0,0,6461.12312
9/04/2019 12:00,6443.24578,0,0,6443.24578
9/04/2019 12:15,6374.30842,0,0,6374.30842
9/04/2019 12:30,6344.38425,0,0,6344.38425
9/04/2019 12:45,6296.97484,0,0,6296.97484
9/04/2019 13:00,6229.48633,0,0,6229.48633
9/04/2019 13:15,6194.77511,0,0,6194.77511
9/04/2019 13:30,6184.56371,0,0,6184.56371
9/04/2019 13:45,6237.30571,0,0,6237.30571
9/04/2019 14:00,6253.47208,0,0,6253.47208
9/04/2019 14:15,6284.50207,0,0,6284.50207
9/04/2019 14:30,6366.36276,0,0,6366.36276
9/04/2019 14:45,6389.34783,0,0,6389.34783
9/04/2019 15:00,6407.69742,0,0,6407.69742
9/04/2019 15:15,6393.60305,0,0,6393.60305
9/04/2019 15:30,6412.20031,0,0,6412.20031
9/04/2019 15:45,6427.85195,0,0,6427.85195
9/04/2019 16:00,6426.64075,0,0,6426.64075
9/04/2019 16:15,6406.10135,0,0,6406.10135
9/04/2019 16:30,6401.93583,0,0,6401.93583
9/04/2019 16:45,6377.80767,0,0,6377.80767
9/04/2019 17:00,6354.60247,0,0,6354.60247
9/04/2019 17:15,6303.87279,0,0,6303.87279
9/04/2019 17:30,6311.65974,0,0,6311.65974
9/04/2019 17:45,6311.91228,0,0,6311.91228
9/04/2019 18:00,6311.1288,0,0,6311.1288
9/04/2019 18:15,6283.62587,0,0,6283.62587
9/04/2019 18:30,6519.88068,0,0,6519.88068
9/04/2019 18:45,6660.56269,0,0,6660.56269
9/04/2019 19:00,6704.26674,0,0,6704.26674
9/04/2019 19:15,6706.21409,0,0,6706.21409
9/04/2019 19:30,6712.27412,0,0,6712.27412
9/04/2019 19:45,6691.17045,0,0,6691.17045
9/04/2019 20:00,6678.64368,0,0,6678.64368
9/04/2019 20:15,6630.64599,0,0,6630.64599
9/04/2019 20:30,6597.10249,0,0,6597.10249
9/04/2019 20:45,6587.90927,0,0,6587.90927
9/04/2019 21:00,6563.04264,0,0,6563.04264
9/04/2019 21:15,6552.72727,0,0,6552.72727
9/04/2019 21:30,6513.53466,0,0,6513.53466
9/04/2019 21:45,6443.32439,0,0,6443.32439
9/04/2019 22:00,6400.28619,0,0,6400.28619
9/04/2019 22:15,6320.58508,0,0,6320.58508
9/04/2019 22:30,6195.15229,0,0,6195.15229
9/04/2019 22:45,6088.24069,0,0,6088.24069
9/04/2019 23:00,5983.77483,0,0,5983.77483
9/04/2019 23:15,5850.40773,0,0,5850.40773
9/04/2019 23:30,5760.27682,0,0,5760.27682
9/04/2019 23:45,5680.48768,0,0,5680.48768
10/04/2019 00:00,5620.55717,0,0,5620.55717
10/04/2019 00:15,5582.76169,0,0,5582.76169
10/04/2019 00:30,5492.90376,0,0,5492.90376
10/04/2019 00:45,5407.75602,0,0,5407.75602
10/04/2019 01:00,5353.10324,0,0,5353.10324
10/04/2019 01:15,5319.06227,0,0,5319.06227
10/04/2019 01:30,5293.96244,0,0,5293.96244
10/04/2019 01:45,5237.85746,0,0,5237.85746
10/04/2019 02:00,5216.37328,0,0,5216.37328
10/04/2019 02:15,5187.11127,0,0,5187.11127
10/04/2019 02:30,5191.13148,0,0,5191.13148
10/04/2019 02:45,5155.65163,0,0,5155.65163
10/04/2019 03:00,5175.10799,0,0,5175.10799
10/04/2019 03:15,5114.65471,0,0,5114.65471
10/04/2019 03:30,5090.35331,0,0,5090.35331
10/04/2019 03:45,5076.21944,0,0,5076.21944
10/04/2019 04:00,5092.18486,0,0,5092.18486
10/04/2019 04:15,5088.70099,0,0,5088.70099
10/04/2019 04:30,5074.49096,0,0,5074.49096
10/04/2019 04:45,5124.11272,0,0,5124.11272
10/04/2019 05:00,5154.55076,0,0,5154.55076
10/04/2019 05:15,5269.68906,0,0,5269.68906
10/04/2019 05:30,5327.50971,0,0,5327.50971
10/04/2019 05:45,5402.90604,0,0,5402.90604
10/04/2019 06:00,5457.08367,0,0,5457.08367
10/04/2019 06:15,5550.52567,0,0,5550.52567
10/04/2019 06:30,5587.6077,0,0,5587.6077
10/04/2019 06:45,5629.49564,0,0,5629.49564
10/04/2019 07:00,5689.57265,0,0,5689.57265
10/04/2019 07:15,5641.27934,0,0,5641.27934
10/04/2019 07:30,5649.8725,0,0,5649.8725
10/04/2019 07:45,5696.50777,0,0,5696.50777
10/04/2019 08:00,5665.0782,0,0,5665.0782
10/04/2019 08:15,5747.09083,0,0,5747.09083
10/04/2019 08:30,5885.04643,0,0,5885.04643
10/04/2019 08:45,5948.36665,0,0,5948.36665
10/04/2019 09:00,6049.64428,0,0,6049.64428
10/04/2019 09:15,6077.35905,0,0,6077.35905
10/04/2019 09:30,6179.89258,0,0,6179.89258
10/04/2019 09:45,6208.81034,0,0,6208.81034
10/04/2019 10:00,6248.91064,0,0,6248.91064
10/04/2019 10:15,6322.74168,0,0,6322.74168
10/04/2019 10:30,6294.68956,0,0,6294.68956
10/04/2019 10:45,6360.69259,0,0,6360.69259
10/04/2019 11:00,6398.5143,0,0,6398.5143
10/04/2019 11:15,6432.5637,0,0,6432.5637
10/04/2019 11:30,6467.17915,0,0,6467.17915
10/04/2019 11:45,6510.65338,0,0,6510.65338
10/04/2019 12:00,6501.70399,0,0,6501.70399
10/04/2019 12:15,6415.07296,0,0,6415.07296
10/04/2019 12:30,6402.55766,0,0,6402.55766
10/04/2019 12:45,6331.54938,0,0,6331.54938
10/04/2019 13:00,6316.75008,0,0,6316.75008
10/04/2019 13:15,6249.53357,0,0,6249.53357
10/04/2019 13:30,6289.81819,0,0,6289.81819
10/04/2019 13:45,6283.70728,0,0,6283.70728
10/04/2019 14:00,6348.44027,0,0,6348.44027
10/04/2019 14:15,6381.64351,0,0,6381.64351
10/04/2019 14:30,6413.24493,0,0,6413.24493
10/04/2019 14:45,6477.91342,0,0,6477.91342
10/04/2019 15:00,6484.64991,0,0,6484.64991
10/04/2019 15:15,6530.55652,0,0,6530.55652
10/04/2019 15:30,6508.16699,0,0,6508.16699
10/04/2019 15:45,6503.53933,0,0,6503.53933
10/04/2019 16:00,6518.11751,0,0,6518.11751
10/04/2019 16:15,6440.7232,0,0,6440.7232
10/04/2019 16:30,6462.87512,0,0,6462.87512
10/04/2019 16:45,6432.93005,0,0,6432.93005
10/04/2019 17:00,6376.8072,0,0,6376.8072
10/04/2019 17:15,6266.51622,0,0,6266.51622
10/04/2019 17:30,6263.76766,0,0,6263.76766
10/04/2019 17:45,6243.92412,0,0,6243.92412
10/04/2019 18:00,6164.92394,0,0,6164.92394
10/04/2019 18:15,6259.25115,0,0,6259.25115
10/04/2019 18:30,6437.04423,0,0,6437.04423
10/04/2019 18:45,6594.01413,0,0,6594.01413
10/04/2019 19:00,6626.78542,0,0,6626.78542
10/04/2019 19:15,6606.82054,0,0,6606.82054
10/04/2019 19:30,6629.61661,0,0,6629.61661
10/04/2019 19:45,6578.323,0,0,6578.323
10/04/2019 20:00,6560.48234,0,0,6560.48234
10/04/2019 20:15,6499.46744,0,0,6499.46744
10/04/2019 20:30,6478.4674,0,0,6478.4674
10/04/2019 20:45,6465.85187,0,0,6465.85187
10/04/2019 21:00,6463.50397,0,0,6463.50397
10/04/2019 21:15,6446.92284,0,0,6446.92284
10/04/2019 21:30,6420.65552,0,0,6420.65552
